#,Time(ms),CH1(mV),CH2(mV)
3859,-0.1539600,640.00,-20.00
3860,-0.1540000,660.00,0.00
3861,-0.1540400,620.00,-20.00
3862,-0.1540800,640.00,0.00
3863,-0.1541200,600.00,-20.00
3864,-0.1541600,640.00,0.00
3865,-0.1542000,600.00,-20.00
3866,-0.1542400,640.00,0.00
3867,-0.1542800,620.00,-20.00
3868,-0.1543200,640.00,0.00
3869,-0.1543600,620.00,-20.00
3870,-0.1544000,640.00,0.00
3871,-0.1544400,620.00,-20.00
3872,-0.1544800,640.00,0.00
3873,-0.1545200,620.00,-20.00
3874,-0.1545600,640.00,0.00
3875,-0.1546000,620.00,-20.00
3876,-0.1546400,640.00,0.00
3877,-0.1546800,620.00,-20.00
3878,-0.1547200,640.00,0.00
3879,-0.1547600,600.00,-20.00
3880,-0.1548000,640.00,0.00
3881,-0.1548400,600.00,-20.00
3882,-0.1548800,640.00,0.00
3883,-0.1549200,600.00,-20.00
3884,-0.1549600,640.00,0.00
3885,-0.1550000,600.00,-20.00
3886,-0.1550400,620.00,0.00
3887,-0.1550800,620.00,-20.00
3888,-0.1551200,640.00,0.00
3889,-0.1551600,620.00,-20.00
3890,-0.1552000,640.00,0.00
3891,-0.1552400,620.00,-20.00
3892,-0.1552800,640.00,0.00
3893,-0.1553200,620.00,-20.00
3894,-0.1553600,640.00,0.00
3895,-0.1554000,600.00,-20.00
3896,-0.1554400,640.00,0.00
3897,-0.1554800,600.00,-20.00
3898,-0.1555200,640.00,0.00
3899,-0.1555600,620.00,-20.00
3900,-0.1556000,640.00,0.00
3901,-0.1556400,600.00,-20.00
3902,-0.1556800,640.00,0.00
3903,-0.1557200,600.00,-20.00
3904,-0.1557600,640.00,0.00
3905,-0.1558000,600.00,-20.00
3906,-0.1558400,640.00,0.00
3907,-0.1558800,620.00,-20.00
3908,-0.1559200,660.00,0.00
3909,-0.1559600,620.00,-20.00
3910,-0.1560000,660.00,0.00
3911,-0.1560400,640.00,-20.00
3912,-0.1560800,660.00,0.00
3913,-0.1561200,620.00,-20.00
3914,-0.1561600,640.00,0.00
3915,-0.1562000,620.00,-20.00
3916,-0.1562400,640.00,0.00
3917,-0.1562800,600.00,-20.00
3918,-0.1563200,640.00,0.00
3919,-0.1563600,600.00,-20.00
3920,-0.1564000,640.00,0.00
3921,-0.1564400,620.00,-20.00
3922,-0.1564800,640.00,0.00
3923,-0.1565200,620.00,-20.00
3924,-0.1565600,640.00,0.00
3925,-0.1566000,620.00,-20.00
3926,-0.1566400,660.00,0.00
3927,-0.1566800,640.00,-20.00
3928,-0.1567200,640.00,0.00
3929,-0.1567600,600.00,-20.00
3930,-0.1568000,640.00,20.00
3931,-0.1568400,620.00,-20.00
3932,-0.1568800,640.00,0.00
3933,-0.1569200,600.00,-20.00
3934,-0.1569600,640.00,0.00
3935,-0.1570000,600.00,-20.00
3936,-0.1570400,640.00,0.00
3937,-0.1570800,600.00,-20.00
3938,-0.1571200,640.00,0.00
3939,-0.1571600,600.00,-20.00
3940,-0.1572000,640.00,0.00
3941,-0.1572400,620.00,-20.00
3942,-0.1572800,640.00,0.00
3943,-0.1573200,620.00,-20.00
3944,-0.1573600,640.00,0.00
3945,-0.1574000,620.00,-20.00
3946,-0.1574400,640.00,20.00
3947,-0.1574800,620.00,-20.00
3948,-0.1575200,640.00,0.00
3949,-0.1575600,620.00,-20.00
3950,-0.1576000,640.00,0.00
3951,-0.1576400,600.00,-20.00
3952,-0.1576800,640.00,0.00
3953,-0.1577200,600.00,-20.00
3954,-0.1577600,640.00,0.00
3955,-0.1578000,600.00,-20.00
3956,-0.1578400,640.00,0.00
3957,-0.1578800,620.00,-20.00
3958,-0.1579200,640.00,0.00
3959,-0.1579600,620.00,-20.00
3960,-0.1580000,640.00,0.00
3961,-0.1580400,620.00,-20.00
3962,-0.1580800,640.00,0.00
3963,-0.1581200,640.00,-20.00
3964,-0.1581600,640.00,0.00
3965,-0.1582000,620.00,0.00
3966,-0.1582400,660.00,0.00
3967,-0.1582800,620.00,-20.00
3968,-0.1583200,640.00,0.00
3969,-0.1583600,600.00,0.00
3970,-0.1584000,620.00,0.00
3971,-0.1584400,620.00,-20.00
3972,-0.1584800,640.00,0.00
3973,-0.1585200,620.00,-20.00
3974,-0.1585600,640.00,0.00
3975,-0.1586000,620.00,-20.00
3976,-0.1586400,640.00,0.00
3977,-0.1586800,600.00,-20.00
3978,-0.1587200,660.00,0.00
3979,-0.1587600,620.00,-20.00
3980,-0.1588000,640.00,0.00
3981,-0.1588400,620.00,-20.00
3982,-0.1588800,640.00,0.00
3983,-0.1589200,620.00,-20.00
3984,-0.1589600,640.00,0.00
3985,-0.1590000,600.00,-20.00
3986,-0.1590400,640.00,0.00
3987,-0.1590800,600.00,-20.00
3988,-0.1591200,640.00,0.00
3989,-0.1591600,600.00,-20.00
3990,-0.1592000,640.00,0.00
3991,-0.1592400,620.00,-20.00
3992,-0.1592800,640.00,0.00
3993,-0.1593200,620.00,-20.00
3994,-0.1593600,640.00,0.00
3995,-0.1594000,620.00,-20.00
3996,-0.1594400,640.00,0.00
3997,-0.1594800,620.00,-20.00
3998,-0.1595200,660.00,20.00
3999,-0.1595600,620.00,-20.00
4000,-0.1596000,640.00,0.00
4001,-0.1596400,600.00,-20.00
4002,-0.1596800,640.00,0.00
4003,-0.1597200,620.00,-20.00
4004,-0.1597600,640.00,0.00
4005,-0.1598000,600.00,-20.00
4006,-0.1598400,640.00,0.00
4007,-0.1598800,620.00,-20.00
4008,-0.1599200,640.00,0.00
4009,-0.1599600,620.00,-20.00
4010,-0.1600000,640.00,0.00
4011,-0.1600400,640.00,-20.00
4012,-0.1600800,640.00,0.00
4013,-0.1601200,640.00,-20.00
4014,-0.1601600,640.00,0.00
4015,-0.1602000,620.00,-20.00
4016,-0.1602400,640.00,0.00
4017,-0.1602800,620.00,-20.00
4018,-0.1603200,640.00,0.00
4019,-0.1603600,620.00,-20.00
4020,-0.1604000,640.00,0.00
4021,-0.1604400,600.00,-20.00
4022,-0.1604800,640.00,0.00
4023,-0.1605200,600.00,-20.00
4024,-0.1605600,640.00,0.00
4025,-0.1606000,600.00,-20.00
4026,-0.1606400,640.00,0.00
4027,-0.1606800,620.00,-20.00
4028,-0.1607200,640.00,0.00
4029,-0.1607600,620.00,-20.00
4030,-0.1608000,660.00,0.00
4031,-0.1608400,620.00,-20.00
4032,-0.1608800,640.00,0.00
4033,-0.1609200,640.00,-20.00
4034,-0.1609600,660.00,0.00
4035,-0.1610000,600.00,-20.00
4036,-0.1610400,640.00,0.00
4037,-0.1610800,600.00,-20.00
4038,-0.1611200,640.00,0.00
4039,-0.1611600,620.00,-20.00
4040,-0.1612000,640.00,0.00
4041,-0.1612400,620.00,-20.00
4042,-0.1612800,640.00,0.00
4043,-0.1613200,620.00,-20.00
4044,-0.1613600,640.00,0.00
4045,-0.1614000,620.00,-20.00
4046,-0.1614400,660.00,0.00
4047,-0.1614800,620.00,-20.00
4048,-0.1615200,640.00,0.00
4049,-0.1615600,640.00,0.00
4050,-0.1616000,660.00,0.00
4051,-0.1616400,620.00,-20.00
4052,-0.1616800,640.00,0.00
4053,-0.1617200,600.00,-20.00
4054,-0.1617600,660.00,0.00
4055,-0.1618000,620.00,-20.00
4056,-0.1618400,640.00,0.00
4057,-0.1618800,600.00,-20.00
4058,-0.1619200,640.00,0.00
4059,-0.1619600,620.00,-20.00
4060,-0.1620000,660.00,0.00
4061,-0.1620400,620.00,-20.00
4062,-0.1620800,640.00,0.00
4063,-0.1621200,620.00,-20.00
4064,-0.1621600,660.00,0.00
4065,-0.1622000,620.00,-20.00
4066,-0.1622400,640.00,0.00
4067,-0.1622800,640.00,-20.00
4068,-0.1623200,640.00,0.00
4069,-0.1623600,620.00,-20.00
4070,-0.1624000,640.00,0.00
4071,-0.1624400,620.00,-20.00
4072,-0.1624800,640.00,0.00
4073,-0.1625200,620.00,-20.00
4074,-0.1625600,640.00,0.00
4075,-0.1626000,620.00,-20.00
4076,-0.1626400,640.00,0.00
4077,-0.1626800,600.00,-20.00
4078,-0.1627200,640.00,0.00
4079,-0.1627600,620.00,-20.00
4080,-0.1628000,640.00,0.00
4081,-0.1628400,620.00,-20.00
4082,-0.1628800,660.00,0.00
4083,-0.1629200,620.00,-20.00
4084,-0.1629600,640.00,0.00
4085,-0.1630000,620.00,-20.00
4086,-0.1630400,640.00,0.00
4087,-0.1630800,600.00,-20.00
4088,-0.1631200,640.00,0.00
4089,-0.1631600,600.00,-20.00
4090,-0.1632000,640.00,0.00
4091,-0.1632400,600.00,-20.00
4092,-0.1632800,640.00,0.00
4093,-0.1633200,620.00,-20.00
4094,-0.1633600,640.00,0.00
4095,-0.1634000,620.00,-20.00
4096,-0.1634400,640.00,0.00
4097,-0.1634800,620.00,-20.00
4098,-0.1635200,640.00,0.00
4099,-0.1635600,620.00,-20.00
4100,-0.1636000,660.00,0.00
4101,-0.1636400,620.00,-20.00
4102,-0.1636800,660.00,0.00
4103,-0.1637200,640.00,-20.00
4104,-0.1637600,640.00,0.00
4105,-0.1638000,620.00,-20.00
4106,-0.1638400,660.00,0.00
4107,-0.1638800,620.00,-20.00
4108,-0.1639200,640.00,0.00
4109,-0.1639600,620.00,-20.00
4110,-0.1640000,640.00,0.00
4111,-0.1640400,600.00,-20.00
4112,-0.1640800,640.00,0.00
4113,-0.1641200,620.00,-20.00
4114,-0.1641600,660.00,0.00
4115,-0.1642000,640.00,-20.00
4116,-0.1642400,640.00,0.00
4117,-0.1642800,620.00,-20.00
4118,-0.1643200,640.00,0.00
4119,-0.1643600,620.00,-20.00
4120,-0.1644000,660.00,0.00
4121,-0.1644400,640.00,-20.00
4122,-0.1644800,640.00,0.00
4123,-0.1645200,600.00,-20.00
4124,-0.1645600,640.00,0.00
4125,-0.1646000,620.00,-20.00
4126,-0.1646400,640.00,0.00
4127,-0.1646800,620.00,-20.00
4128,-0.1647200,640.00,0.00
4129,-0.1647600,620.00,-20.00
4130,-0.1648000,640.00,0.00
4131,-0.1648400,620.00,-20.00
4132,-0.1648800,660.00,0.00
4133,-0.1649200,640.00,-20.00
4134,-0.1649600,660.00,0.00
4135,-0.1650000,620.00,-20.00
4136,-0.1650400,640.00,0.00
4137,-0.1650800,640.00,-20.00
4138,-0.1651200,660.00,0.00
4139,-0.1651600,620.00,-20.00
4140,-0.1652000,640.00,0.00
4141,-0.1652400,620.00,-20.00
4142,-0.1652800,640.00,0.00
4143,-0.1653200,600.00,-20.00
4144,-0.1653600,640.00,0.00
4145,-0.1654000,600.00,-20.00
4146,-0.1654400,640.00,0.00
4147,-0.1654800,600.00,-20.00
4148,-0.1655200,640.00,0.00
4149,-0.1655600,620.00,-20.00
4150,-0.1656000,640.00,0.00
4151,-0.1656400,620.00,-20.00
4152,-0.1656800,660.00,0.00
4153,-0.1657200,640.00,-20.00
4154,-0.1657600,660.00,0.00
4155,-0.1658000,620.00,-20.00
4156,-0.1658400,640.00,20.00
4157,-0.1658800,620.00,-20.00
4158,-0.1659200,660.00,0.00
4159,-0.1659600,600.00,-20.00
4160,-0.1660000,640.00,0.00
4161,-0.1660400,620.00,-20.00
4162,-0.1660800,640.00,0.00
4163,-0.1661200,620.00,-20.00
4164,-0.1661600,640.00,0.00
4165,-0.1662000,620.00,-20.00
4166,-0.1662400,640.00,0.00
4167,-0.1662800,620.00,-20.00
4168,-0.1663200,640.00,0.00
4169,-0.1663600,620.00,-20.00
4170,-0.1664000,660.00,0.00
4171,-0.1664400,640.00,-20.00
4172,-0.1664800,640.00,0.00
4173,-0.1665200,620.00,-20.00
4174,-0.1665600,660.00,0.00
4175,-0.1666000,620.00,-20.00
4176,-0.1666400,640.00,0.00
4177,-0.1666800,620.00,-20.00
4178,-0.1667200,640.00,0.00
4179,-0.1667600,600.00,-20.00
4180,-0.1668000,640.00,0.00
4181,-0.1668400,620.00,-20.00
4182,-0.1668800,640.00,0.00
4183,-0.1669200,620.00,-20.00
4184,-0.1669600,640.00,0.00
4185,-0.1670000,640.00,-20.00
4186,-0.1670400,640.00,0.00
4187,-0.1670800,620.00,-20.00
4188,-0.1671200,660.00,0.00
4189,-0.1671600,620.00,-20.00
4190,-0.1672000,640.00,0.00
4191,-0.1672400,620.00,-20.00
4192,-0.1672800,640.00,0.00
4193,-0.1673200,600.00,-20.00
4194,-0.1673600,640.00,0.00
4195,-0.1674000,600.00,-20.00
4196,-0.1674400,640.00,0.00
4197,-0.1674800,600.00,-20.00
4198,-0.1675200,640.00,0.00
4199,-0.1675600,620.00,-20.00
4200,-0.1676000,640.00,0.00
4201,-0.1676400,620.00,-20.00
4202,-0.1676800,640.00,0.00
4203,-0.1677200,620.00,-20.00
4204,-0.1677600,640.00,0.00
4205,-0.1678000,620.00,-20.00
4206,-0.1678400,640.00,0.00
4207,-0.1678800,640.00,-20.00
4208,-0.1679200,640.00,0.00
4209,-0.1679600,620.00,-20.00
4210,-0.1680000,640.00,0.00
4211,-0.1680400,600.00,-20.00
4212,-0.1680800,640.00,0.00
4213,-0.1681200,600.00,-20.00
4214,-0.1681600,640.00,0.00
4215,-0.1682000,600.00,-20.00
4216,-0.1682400,640.00,0.00
4217,-0.1682800,620.00,-20.00
4218,-0.1683200,640.00,0.00
4219,-0.1683600,620.00,-20.00
4220,-0.1684000,640.00,0.00
4221,-0.1684400,620.00,-20.00
4222,-0.1684800,640.00,0.00
4223,-0.1685200,620.00,-20.00
4224,-0.1685600,640.00,0.00
4225,-0.1686000,620.00,-20.00
4226,-0.1686400,640.00,0.00
4227,-0.1686800,600.00,-20.00
4228,-0.1687200,640.00,0.00
4229,-0.1687600,600.00,-20.00
4230,-0.1688000,640.00,0.00
4231,-0.1688400,600.00,-20.00
4232,-0.1688800,640.00,0.00
4233,-0.1689200,620.00,-20.00
4234,-0.1689600,660.00,0.00
4235,-0.1690000,600.00,-20.00
4236,-0.1690400,640.00,0.00
4237,-0.1690800,640.00,-20.00
4238,-0.1691200,660.00,0.00
4239,-0.1691600,620.00,-20.00
4240,-0.1692000,640.00,0.00
4241,-0.1692400,620.00,-20.00
4242,-0.1692800,640.00,0.00
4243,-0.1693200,640.00,-20.00
4244,-0.1693600,640.00,0.00
4245,-0.1694000,600.00,-20.00
4246,-0.1694400,640.00,0.00
4247,-0.1694800,620.00,-20.00
4248,-0.1695200,640.00,0.00
4249,-0.1695600,620.00,-20.00
4250,-0.1696000,640.00,0.00
4251,-0.1696400,620.00,-20.00
4252,-0.1696800,640.00,0.00
4253,-0.1697200,620.00,-20.00
4254,-0.1697600,640.00,0.00
4255,-0.1698000,640.00,-20.00
4256,-0.1698400,640.00,0.00
4257,-0.1698800,640.00,-20.00
4258,-0.1699200,640.00,0.00
4259,-0.1699600,620.00,-20.00
4260,-0.1700000,640.00,0.00
4261,-0.1700400,620.00,-20.00
4262,-0.1700800,640.00,0.00
4263,-0.1701200,600.00,-20.00
4264,-0.1701600,640.00,0.00
4265,-0.1702000,620.00,-20.00
4266,-0.1702400,640.00,0.00
4267,-0.1702800,620.00,-20.00
4268,-0.1703200,660.00,0.00
4269,-0.1703600,620.00,-20.00
4270,-0.1704000,640.00,0.00
4271,-0.1704400,640.00,-20.00
4272,-0.1704800,640.00,0.00
4273,-0.1705200,620.00,-20.00
4274,-0.1705600,640.00,0.00
4275,-0.1706000,640.00,-20.00
4276,-0.1706400,640.00,0.00
4277,-0.1706800,600.00,-20.00
4278,-0.1707200,660.00,0.00
4279,-0.1707600,620.00,-20.00
4280,-0.1708000,640.00,0.00
4281,-0.1708400,620.00,-20.00
4282,-0.1708800,640.00,0.00
4283,-0.1709200,600.00,-20.00
4284,-0.1709600,640.00,0.00
4285,-0.1710000,600.00,-20.00
4286,-0.1710400,640.00,0.00
4287,-0.1710800,620.00,-20.00
4288,-0.1711200,640.00,0.00
4289,-0.1711600,600.00,-20.00
4290,-0.1712000,660.00,0.00
4291,-0.1712400,620.00,-20.00
4292,-0.1712800,640.00,0.00
4293,-0.1713200,620.00,-20.00
4294,-0.1713600,660.00,0.00
4295,-0.1714000,620.00,-20.00
4296,-0.1714400,640.00,0.00
4297,-0.1714800,620.00,-20.00
4298,-0.1715200,640.00,0.00
4299,-0.1715600,600.00,-20.00
4300,-0.1716000,640.00,0.00
4301,-0.1716400,620.00,-20.00
4302,-0.1716800,640.00,0.00
4303,-0.1717200,620.00,-20.00
4304,-0.1717600,640.00,0.00
4305,-0.1718000,600.00,-20.00
4306,-0.1718400,640.00,0.00
4307,-0.1718800,640.00,-20.00
4308,-0.1719200,660.00,0.00
4309,-0.1719600,640.00,-20.00
4310,-0.1720000,660.00,0.00
4311,-0.1720400,640.00,-20.00
4312,-0.1720800,640.00,0.00
4313,-0.1721200,620.00,-20.00
4314,-0.1721600,640.00,0.00
4315,-0.1722000,600.00,-20.00
4316,-0.1722400,640.00,20.00
4317,-0.1722800,620.00,-20.00
4318,-0.1723200,640.00,0.00
4319,-0.1723600,600.00,-20.00
4320,-0.1724000,640.00,0.00
4321,-0.1724400,620.00,-20.00
4322,-0.1724800,640.00,0.00
4323,-0.1725200,620.00,-20.00
4324,-0.1725600,640.00,0.00
4325,-0.1726000,620.00,-20.00
4326,-0.1726400,640.00,0.00
4327,-0.1726800,620.00,-20.00
4328,-0.1727200,660.00,0.00
4329,-0.1727600,620.00,-20.00
4330,-0.1728000,640.00,0.00
4331,-0.1728400,600.00,-20.00
4332,-0.1728800,640.00,0.00
4333,-0.1729200,600.00,-20.00
4334,-0.1729600,640.00,0.00
4335,-0.1730000,620.00,-20.00
4336,-0.1730400,640.00,0.00
4337,-0.1730800,600.00,-20.00
4338,-0.1731200,640.00,0.00
4339,-0.1731600,620.00,-20.00
4340,-0.1732000,640.00,0.00
4341,-0.1732400,620.00,-20.00
4342,-0.1732800,640.00,0.00
4343,-0.1733200,620.00,-20.00
4344,-0.1733600,640.00,0.00
4345,-0.1734000,640.00,-20.00
4346,-0.1734400,660.00,0.00
4347,-0.1734800,620.00,-20.00
4348,-0.1735200,640.00,0.00
4349,-0.1735600,620.00,-20.00
4350,-0.1736000,640.00,0.00
4351,-0.1736400,600.00,-20.00
4352,-0.1736800,640.00,0.00
4353,-0.1737200,600.00,-20.00
4354,-0.1737600,640.00,0.00
4355,-0.1738000,620.00,-20.00
4356,-0.1738400,640.00,0.00
4357,-0.1738800,620.00,-20.00
4358,-0.1739200,640.00,0.00
4359,-0.1739600,620.00,-20.00
4360,-0.1740000,640.00,0.00
4361,-0.1740400,620.00,-20.00
4362,-0.1740800,660.00,0.00
4363,-0.1741200,620.00,-20.00
4364,-0.1741600,660.00,0.00
4365,-0.1742000,620.00,-20.00
4366,-0.1742400,640.00,0.00
4367,-0.1742800,600.00,-20.00
4368,-0.1743200,640.00,0.00
4369,-0.1743600,620.00,-20.00
4370,-0.1744000,640.00,0.00
4371,-0.1744400,620.00,-20.00
4372,-0.1744800,640.00,0.00
4373,-0.1745200,640.00,-20.00
4374,-0.1745600,640.00,0.00
4375,-0.1746000,620.00,-20.00
4376,-0.1746400,640.00,0.00
4377,-0.1746800,620.00,-20.00
4378,-0.1747200,640.00,0.00
4379,-0.1747600,640.00,-20.00
4380,-0.1748000,660.00,0.00
4381,-0.1748400,640.00,-20.00
4382,-0.1748800,640.00,0.00
4383,-0.1749200,620.00,-20.00
4384,-0.1749600,640.00,0.00
4385,-0.1750000,620.00,-20.00
4386,-0.1750400,640.00,0.00
4387,-0.1750800,620.00,-20.00
4388,-0.1751200,640.00,0.00
4389,-0.1751600,620.00,-20.00
4390,-0.1752000,640.00,20.00
4391,-0.1752400,620.00,-20.00
4392,-0.1752800,660.00,0.00
4393,-0.1753200,620.00,-20.00
4394,-0.1753600,640.00,0.00
4395,-0.1754000,620.00,-20.00
4396,-0.1754400,640.00,0.00
4397,-0.1754800,640.00,-20.00
4398,-0.1755200,640.00,0.00
4399,-0.1755600,620.00,-20.00
4400,-0.1756000,640.00,0.00
4401,-0.1756400,620.00,-20.00
4402,-0.1756800,640.00,0.00
4403,-0.1757200,620.00,-20.00
4404,-0.1757600,640.00,0.00
4405,-0.1758000,620.00,-20.00
4406,-0.1758400,640.00,0.00
4407,-0.1758800,620.00,-20.00
4408,-0.1759200,640.00,0.00
4409,-0.1759600,620.00,-20.00
4410,-0.1760000,660.00,0.00
4411,-0.1760400,620.00,-20.00
4412,-0.1760800,640.00,0.00
4413,-0.1761200,620.00,-20.00
4414,-0.1761600,640.00,0.00
4415,-0.1762000,620.00,-20.00
4416,-0.1762400,640.00,0.00
4417,-0.1762800,600.00,-20.00
4418,-0.1763200,640.00,0.00
4419,-0.1763600,600.00,-20.00
4420,-0.1764000,640.00,0.00
4421,-0.1764400,600.00,-20.00
4422,-0.1764800,640.00,0.00
4423,-0.1765200,620.00,-20.00
4424,-0.1765600,640.00,0.00
4425,-0.1766000,620.00,-20.00
4426,-0.1766400,640.00,0.00
4427,-0.1766800,620.00,-20.00
4428,-0.1767200,640.00,0.00
4429,-0.1767600,620.00,-20.00
4430,-0.1768000,640.00,0.00
4431,-0.1768400,620.00,-20.00
4432,-0.1768800,660.00,0.00
4433,-0.1769200,620.00,-20.00
4434,-0.1769600,640.00,0.00
4435,-0.1770000,600.00,-20.00
4436,-0.1770400,640.00,0.00
4437,-0.1770800,620.00,-20.00
4438,-0.1771200,640.00,0.00
4439,-0.1771600,620.00,-20.00
4440,-0.1772000,640.00,0.00
4441,-0.1772400,600.00,-20.00
4442,-0.1772800,640.00,0.00
4443,-0.1773200,620.00,-20.00
4444,-0.1773600,640.00,0.00
4445,-0.1774000,640.00,-20.00
4446,-0.1774400,640.00,0.00
4447,-0.1774800,640.00,-20.00
4448,-0.1775200,660.00,0.00
4449,-0.1775600,640.00,-20.00
4450,-0.1776000,640.00,0.00
4451,-0.1776400,620.00,-20.00
4452,-0.1776800,640.00,0.00
4453,-0.1777200,620.00,-20.00
4454,-0.1777600,640.00,0.00
4455,-0.1778000,620.00,-20.00
4456,-0.1778400,640.00,0.00
4457,-0.1778800,600.00,-20.00
4458,-0.1779200,640.00,0.00
4459,-0.1779600,620.00,-20.00
4460,-0.1780000,640.00,0.00
4461,-0.1780400,620.00,-20.00
4462,-0.1780800,640.00,0.00
4463,-0.1781200,620.00,-20.00
4464,-0.1781600,660.00,0.00
4465,-0.1782000,640.00,-20.00
4466,-0.1782400,660.00,0.00
4467,-0.1782800,620.00,-20.00
4468,-0.1783200,640.00,0.00
4469,-0.1783600,600.00,-20.00
4470,-0.1784000,640.00,0.00
4471,-0.1784400,600.00,-20.00
4472,-0.1784800,640.00,0.00
4473,-0.1785200,600.00,-20.00
4474,-0.1785600,640.00,0.00
4475,-0.1786000,600.00,-20.00
4476,-0.1786400,640.00,0.00
4477,-0.1786800,620.00,-20.00
4478,-0.1787200,640.00,0.00
4479,-0.1787600,620.00,-20.00
4480,-0.1788000,640.00,0.00
4481,-0.1788400,640.00,-20.00
4482,-0.1788800,640.00,0.00
4483,-0.1789200,640.00,-20.00
4484,-0.1789600,640.00,0.00
4485,-0.1790000,640.00,-20.00
4486,-0.1790400,640.00,0.00
4487,-0.1790800,600.00,-20.00
4488,-0.1791200,640.00,0.00
4489,-0.1791600,600.00,-20.00
4490,-0.1792000,640.00,0.00
4491,-0.1792400,600.00,-20.00
4492,-0.1792800,640.00,0.00
4493,-0.1793200,620.00,-20.00
4494,-0.1793600,640.00,0.00
4495,-0.1794000,620.00,-20.00
4496,-0.1794400,640.00,0.00
4497,-0.1794800,640.00,-20.00
4498,-0.1795200,640.00,0.00
4499,-0.1795600,640.00,-20.00
4500,-0.1796000,640.00,0.00
4501,-0.1796400,620.00,-20.00
4502,-0.1796800,640.00,0.00
4503,-0.1797200,620.00,-20.00
4504,-0.1797600,640.00,0.00
4505,-0.1798000,620.00,-20.00
4506,-0.1798400,640.00,0.00
4507,-0.1798800,620.00,-20.00
4508,-0.1799200,640.00,0.00
4509,-0.1799600,620.00,-20.00
4510,-0.1800000,640.00,0.00
4511,-0.1800400,620.00,-20.00
4512,-0.1800800,640.00,0.00
4513,-0.1801200,620.00,-20.00
4514,-0.1801600,640.00,0.00
4515,-0.1802000,620.00,-20.00
4516,-0.1802400,660.00,0.00
4517,-0.1802800,620.00,-20.00
4518,-0.1803200,640.00,0.00
4519,-0.1803600,640.00,-20.00
4520,-0.1804000,640.00,0.00
4521,-0.1804400,620.00,-20.00
4522,-0.1804800,640.00,0.00
4523,-0.1805200,620.00,-20.00
4524,-0.1805600,640.00,0.00
4525,-0.1806000,600.00,-20.00
4526,-0.1806400,640.00,0.00
4527,-0.1806800,600.00,-20.00
4528,-0.1807200,640.00,0.00
4529,-0.1807600,600.00,-20.00
4530,-0.1808000,640.00,0.00
4531,-0.1808400,620.00,-20.00
4532,-0.1808800,640.00,0.00
4533,-0.1809200,640.00,-20.00
4534,-0.1809600,640.00,0.00
4535,-0.1810000,620.00,-20.00
4536,-0.1810400,640.00,0.00
4537,-0.1810800,620.00,-20.00
4538,-0.1811200,640.00,0.00
4539,-0.1811600,600.00,-20.00
4540,-0.1812000,640.00,0.00
4541,-0.1812400,600.00,-20.00
4542,-0.1812800,640.00,0.00
4543,-0.1813200,620.00,-20.00
4544,-0.1813600,640.00,0.00
4545,-0.1814000,620.00,-20.00
4546,-0.1814400,640.00,0.00
4547,-0.1814800,620.00,-20.00
4548,-0.1815200,640.00,0.00
4549,-0.1815600,620.00,-20.00
4550,-0.1816000,640.00,0.00
4551,-0.1816400,620.00,-20.00
4552,-0.1816800,640.00,0.00
4553,-0.1817200,640.00,-20.00
4554,-0.1817600,640.00,0.00
4555,-0.1818000,620.00,-20.00
4556,-0.1818400,660.00,0.00
4557,-0.1818800,620.00,-20.00
4558,-0.1819200,640.00,0.00
4559,-0.1819600,620.00,-20.00
4560,-0.1820000,640.00,0.00
4561,-0.1820400,620.00,-20.00
4562,-0.1820800,640.00,0.00
4563,-0.1821200,620.00,-20.00
4564,-0.1821600,640.00,0.00
4565,-0.1822000,620.00,-20.00
4566,-0.1822400,640.00,0.00
4567,-0.1822800,640.00,-20.00
4568,-0.1823200,640.00,0.00
4569,-0.1823600,640.00,-20.00
4570,-0.1824000,640.00,0.00
4571,-0.1824400,620.00,-20.00
4572,-0.1824800,640.00,0.00
4573,-0.1825200,600.00,-20.00
4574,-0.1825600,640.00,0.00
4575,-0.1826000,620.00,-20.00
4576,-0.1826400,640.00,0.00
4577,-0.1826800,600.00,-20.00
4578,-0.1827200,640.00,0.00
4579,-0.1827600,620.00,-20.00
4580,-0.1828000,640.00,0.00
4581,-0.1828400,600.00,-20.00
4582,-0.1828800,660.00,0.00
4583,-0.1829200,600.00,-20.00
4584,-0.1829600,640.00,0.00
4585,-0.1830000,620.00,-20.00
4586,-0.1830400,640.00,0.00
4587,-0.1830800,620.00,-20.00
4588,-0.1831200,640.00,0.00
4589,-0.1831600,640.00,-20.00
4590,-0.1832000,640.00,0.00
4591,-0.1832400,600.00,-20.00
4592,-0.1832800,640.00,0.00
4593,-0.1833200,620.00,-20.00
4594,-0.1833600,640.00,0.00
4595,-0.1834000,600.00,-20.00
4596,-0.1834400,640.00,0.00
4597,-0.1834800,600.00,-20.00
4598,-0.1835200,640.00,0.00
4599,-0.1835600,620.00,-20.00
4600,-0.1836000,640.00,-20.00
4601,-0.1836400,620.00,-20.00
4602,-0.1836800,640.00,0.00
4603,-0.1837200,620.00,-20.00
4604,-0.1837600,640.00,0.00
4605,-0.1838000,640.00,-20.00
4606,-0.1838400,640.00,0.00
4607,-0.1838800,620.00,-20.00
4608,-0.1839200,660.00,0.00
4609,-0.1839600,600.00,-20.00
4610,-0.1840000,640.00,0.00
4611,-0.1840400,600.00,-20.00
4612,-0.1840800,640.00,0.00
4613,-0.1841200,600.00,-20.00
